id,gid,lg,na,bid,bna,bsl,stt,st,rat,rtxt,sri,rii,mna,dtim,avd,time_estimation,ac,adb,acr,acod,cav,mav,ism,isn,isd,dls,dch,dct,tch,mcc,mtyp,trc,ttyp,sl,an,aid,cus/0/id,cus/0/na,cus/0/sl,cus/1/id,cus/1/na,cus/1/sl,css,adc,att,amt,atbt,hsp,pdto,pri,act,pmsg,ttrev,trt,trts,des,iss,finalRank,dcl,smr,htd,htc,fm,inc,itg,ipt,ipos,gtl,Lon,Lat,ius,icr,iush,ust,usicon,uscom,uscomid,sha,shc,rgrl,ida,dtxt,otxt,mofs,mdis,ipa,ptxt,mpro,iccm,isVatInc,hrd,hasv,fids/0,fids/1,fids/2,fids/3,fids/4,fids/5,fids/6,fids/7,verticalType,verticals/0,mentyp,isub,isds,prtg,ctav,spd/cat,spd/type,spd/token,sldk,cld,tpvc,prom,ismgrtd,isfof,rnk/rtrk,rnk/orrk,rnk/acrk,rnk/frrk,rnk/rork,rnk/inrk,dhcvid,isTalabatPro,is_tpro,is_tstar,tstar_desc,sponsored_rank,cus/2/id,cus/2/na,cus/2/sl,cus/3/id,cus/3/na,cus/3/sl,fids/8,fids/9,fids/10,fids/11,fids/12,fids/13,fids/14,fids/15,verticals/1,ftgs/0,cus/4/id,cus/4/na,cus/4/sl,cus/5/id,cus/5/na,cus/5/sl,verticals/2,verticals/3,verticals/4,verticals/5
2971,0,Star-Juice_635790625955667613.jpg,Star Juice,7514,"Star Juice, Salmiya",star-juice-salmiya,0,0,1.9,Normal,true,0,3,30,Within 30 mins,30 - 40 mins,true,true,true,false,true,true,false,false,false,Open,0.25,0,0,0,0,0,0,star-juice,,,249,Juices,,,,,Juices,,,,,true,2,,12/27/2015 00:00:00,,0,4 ratings,4,,false,143,,,false,false,false,false,false,false,false,autohero_Juices_2.jpg,0,0,false,false,false,,,,0,9,2,false,true,20% off up to KD 100.00 discount,20% off up to KD 100.00 discount,0,0,true,Free Water with orders over KD 3.00,0,false,false,false,true,62,32,27,623,628,36,28,29,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100000,100002,,,,,,,,,,,,,,,,,,
2981,0,Crepe-Pistachio_635777523380317533.jpg,Crepe Pistachio,11580,"Crepe Pistachio, Salmiya",crepe-pistachio-salmiya,0,0,4,Very good,true,2,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,crepe-pistachio,,,22,Desserts,,,,,Desserts,,,,,false,0,,08/18/2016 16:56:52,,0,33 ratings,33,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_7.jpg,48.08011,29.328369,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,53,,,0,0,1,false,false,1,0,,,,1.917,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,0,Dip__Dip_636020369679109805.jpg,Dip n Dip,10787,"Dip n Dip , Salmiya",dip-n-dip-salmiya,0,0,3.6,Good,true,1,0,83,Within 83 mins,80 - 90 mins,true,true,true,false,true,false,false,false,false,Open,0,0,0,0,0,0,0,dip-n-dip,,,22,Desserts,,400,Grocery,,"Desserts, Grocery",Divya Delivery charge,Divya Tourist tax,Divya Municipal Tax,Divya Talabat Charge ,false,0,,06/25/2016 14:59:49,,0,153 ratings,153,,false,143,,,false,false,false,true,true,true,false,KFC_food_hero_image_636585384633242820.jpg,48.088446999999974,29.34826,false,false,false,,,,0,3,4,false,true,KD 1.50 OFF selected items,KD 1.50 OFF selected items,0,0,false,,0,false,false,false,true,62,638,70,27,623,628,26,28,0,0,1,false,false,2,1,,,,2.674,true,false,0,false,false,9203,1,1,1,4,141,,false,false,false,,9999,,,,,,,29,100001,100002,100004,53,,,,1,,,,,,,,,,,
3009,0,Dr-Juice-2_635781341495059367.jpg,Dr. Juice,5566,"Dr. Juice, Shaab",dr-juice-shaab,0,0,4.2,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,true,true,false,false,false,Open,0.5,0,0,0,0,0,0,dr-juice,,,249,Juices,,22,Desserts,,"Juices, Desserts",,,,,true,5,,10/07/2015 00:00:00,,0,229 ratings,229,,false,143,,,false,false,false,true,false,false,false,autohero_Juices_7.jpg,48.029629,29.35004,false,false,false,,,,0,34,2,false,true,KD 2.00 OFF selected items,KD 2.00 OFF selected items,0,0,false,,0,false,false,false,true,62,32,27,623,628,28,100002,100003,0,0,1,false,false,2,0,,,,4.26,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
3023,0,Cutie-Choco_635801599822258883.jpg,Cutie Choco,5526,"Cutie Choco, Hawally",cutie-choco-hawally,0,0,4.3,Very good,true,2,8,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,true,false,false,false,Open,1.5,0,0,0,0,0,0,cutie-choco,,,22,Desserts,,,,,Desserts,,,,,true,5,,10/14/2015 00:00:00,,0,16 ratings,16,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_4.jpg,48.019545,29.335917,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100003,53,,,0,0,1,false,false,3,0,,,,5.201,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,0,Yummy-Deseert_635790488087401501.jpg,Yummy Desserts,5517,"Yummy Desserts , Sharq",yummy-desserts-sharq,0,0,3.2,Good,true,1,8,165,Within 165 mins,165 - 175 mins,true,false,true,false,false,false,false,false,false,Open,2,0,0,0,0,0,0,yummy-desserts,,,22,Desserts,,,,,Desserts,,,,,true,2,,10/18/2015 00:00:00,,0,7 ratings,7,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_3.jpg,47.97772,29.3758,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,29,,,,,,0,0,1,false,false,3,0,,,,10.659,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,0,The-Factory-Ca_635791358202486140.jpg,The Factory Cafe,5487,"The Factory Cafe , Messila",the-factory-cafe-messila,0,0,3.8,Very good,true,2,7,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,true,false,false,false,Open,1,0,0,0,0,0,0,the-factory-cafe,,,22,Desserts,,,,,Desserts,,,,,true,5,,09/29/2015 00:00:00,,0,34 ratings,34,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_2.jpg,48.08888,29.2689,false,false,false,,,,0,55,6,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100003,53,,,0,0,1,false,false,3,0,,,,8.148,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,0,Rice-Creamery__635790451722617040.jpg,Rice creamery,5498,"Rice creamery, Kuwait City",rice-creamery-kuwait-city,0,0,3.8,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,false,false,false,false,Open,0.25,0,0,0,0,0,0,rice-creamery,,,22,Desserts,,,,,Desserts,,,,,false,0,,10/05/2015 00:00:00,,0,85 ratings,85,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_8.jpg,0,0,false,false,false,,,,0,4,1,false,true,KD 1.50 OFF selected items,KD 1.50 OFF selected items,0,0,false,,0,false,false,false,true,62,27,623,628,28,29,100002,100003,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
3062,0,So-Jennie_635798283813586329.jpg,So Jennie - Luxury Bubbles,5560,"So Jennie - Luxury Bubbles, Kuwait City",so-jennie-luxury-bubbles-kuwait-city,0,0,3.9,Very good,true,2,0,1440,Within 24 hrs,1440 - 1450 mins,true,true,true,false,false,true,false,false,false,Open,0,0,0,0,0,0,0,so-jennie-luxury-bubbles,,,310,Beverages,,,,,Beverages,,,,,true,5,,10/13/2015 00:00:00,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Beverages_1.jpg,47.97740520000002,29.375859,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,26,28,29,100001,100003,100004,0,0,1,false,false,3,0,,,,10.694,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
3079,0,Mashawi-English_636129154776181704.jpg,Test Abdelelah,5628,"Mashawi Wrap & Roll, Salmiya",mashawi-wrap-roll-salmiya,0,0,4,Very good,true,2,2,60,Within 60 mins,60 - 70 mins,true,false,false,false,true,true,false,false,false,Open,0.35,0,0,0,0,0,0,mashawi-wrap-roll,,,3,Lebanese,,12,Sandwiches,,"Lebanese, Sandwiches, Arabic",,,,,false,0,,10/24/2015 00:00:00,,0,621 ratings,621,,false,143,,,false,false,false,true,false,false,false,autohero_Lebanese_5.jpg,48.08679,29.3376,false,false,false,,,,0,9,2,false,true,10% OFF orders above KD 20.00,10% OFF orders above KD 20.00,0,0,false,,0,false,false,false,true,62,27,623,628,100002,100003,,,0,0,1,false,false,2,0,,,,2.277,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,395,Arabic,,,,,,,,,,,,,,,,,,,,,,,,
3083,0,Neqsa_635827506152582715.jpg,Neqsa Restaurant,5661,"Neqsa Restaurant, Jabriya",neqsa-restaurant-jabriya,0,0,4.1,Very good,true,2,5,75,Within 75 mins,75 - 85 mins,true,true,true,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,neqsa-restaurant,,,19,Kuwaiti,,,,,Kuwaiti,,,,,true,5,,10/14/2015 00:00:00,,0,132 ratings,132,,false,143,,,false,false,false,true,false,false,false,autohero_Kuwaiti_9.jpg,48.03656,29.312485,false,false,false,,,,0,23,2,false,true,10% OFF selected items,10% OFF selected items,0,0,false,,0,false,false,false,true,62,32,27,623,628,28,29,100002,0,0,1,false,false,2,0,,,,4.405,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100003,53,,,,,,,,,,,,,,,,,,
3150,0,Pizza-Square_635820633293644882.jpg,Pizza Square,5967,"Pizza Square, Salmiya",pizza-square-salmiya,0,0,3.9,Very good,true,2,5,75,Within 75 mins,75 - 85 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,pizza-square,,,13,Pizzas,,18,American,,"Pizzas, American, Breakfast",,,,,true,5,,11/03/2015 00:00:00,,0,73 ratings,73,,false,143,,,false,false,false,true,false,false,false,autohero_Pizzas_3.jpg,48.011821000000054,29.346959,true,true,false,,,Coka,1,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,100002,100003,53,,,0,0,1,false,false,0,0,,,,6.117,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,24,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
3154,0,Mr-Fatira_635822422907077024.jpg,Mr. Fatera,5976,"Mr. Fatera, Hawally",mr-fatera-hawally,0,0,3.5,Good,true,1,2,75,Within 75 mins,75 - 85 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,mr-fatera,,,24,Breakfast,,13,Pizzas,,"Breakfast, Pizzas, Burgers",,,,,false,0,,11/08/2015 00:00:00,,0,159 ratings,159,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_9.jpg,48.00842,29.331,true,false,true,,,Coka,1,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,,,,,,0,0,1,false,false,0,0,,,,6.483,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
3163,0,Paragon_635822321808714486.jpg,Paragon Restaurant,6034,"Paragon Restaurant, Mirqab",paragon-restaurant-mirqab,0,0,2.5,Normal,true,0,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,paragon-restaurant,,,4,Italian,,12,Sandwiches,,"Italian, Sandwiches, Breakfast",,,,,true,5,,11/10/2015 00:00:00,,0,36 ratings,36,,false,143,,,false,false,false,false,false,false,false,autohero_Italian_6.jpg,47.97745,29.3704,false,false,false,,,,0,52,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,53,,,0,0,1,false,false,0,0,,,,10.471,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,24,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
3170,137,Aria_635917539578702265.jpg,"Aria Freshly Inspired, Mirqab",6013,"Aria Freshly Inspired, Mirqab",aria-freshly-inspired-mirqab,0,0,3.9,Very good,true,2,5,90,Within 90 mins,90 - 100 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,aria-freshly-inspired,,,12,Sandwiches,,24,Breakfast,,"Sandwiches, Breakfast",,,,,true,5,,11/04/2015 00:00:00,,0,192 ratings,192,,false,143,,,false,false,false,false,false,false,false,autohero_Sandwiches_10.jpg,47.982402,29.366163,true,true,false,,,Coka,1,52,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100003,,,,0,0,1,false,false,3,0,,,,9.798,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,0,Eat-Sweet_(1)_636136436222553101.jpg,Eat Sweet,6526,"Eat Sweet, Bayan",eat-sweet-bayan,0,0,3.9,Very good,true,2,0,90,Within 90 mins,90 - 100 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,eat-sweet,,,22,Desserts,,,,,Desserts,,,,,false,0,,11/08/2015 00:00:00,,0,63 ratings,63,,false,143,,,false,false,false,true,false,false,false,autohero_Desserts_4.jpg,48.048611,29.199417,false,false,false,,,,0,36,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,100003,100004,53,,,0,0,1,false,false,2,0,,,,15.59,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,0,Tmreya_635826864224221743.jpg,Tmreya,6334,"Tmreya, Sharq",tmreya-sharq,0,0,3.5,Good,true,1,8,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,tmreya,,,22,Desserts,,,,,Desserts,,,,,false,0,,11/11/2015 00:00:00,,0,58 ratings,58,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_8.jpg,47.962972,29.328444,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,53,,,,0,0,1,false,false,2,0,,,,11.528,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,0,Banquet_635827696122755185.jpg,Banquet,6439,"Banquet, Kuwait City",banquet-kuwait-city,0,0,2.2,Normal,true,0,0,90,Within 90 mins,90 - 100 mins,true,true,true,false,true,false,false,false,false,Open,1,0,0,0,0,0,0,banquet,,,22,Desserts,,24,Breakfast,,"Desserts, Breakfast, Arabic",,,,,true,5,,11/10/2015 00:00:00,,0,5 ratings,5,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_4.jpg,47.994948,29.378762,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100004,53,,,0,0,1,false,false,3,0,,,,9.081,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,395,Arabic,,,,,,,,,,,,,,,,,,,,,,,,
3392,0,Robin_635828341883696269.jpg,Robin,6452,"Robin , Jabriya",robin-jabriya,0,0,3.3,Good,true,1,5,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,robin,,,6,Iranian,,,,,Iranian,,,,,true,5,,11/10/2015 00:00:00,,0,236 ratings,236,,false,143,,,false,false,false,false,false,false,false,autohero_Iranian_10.jpg,0,0,false,false,false,,,,0,23,2,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,53,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,0,Police-Steak_635847484132489040.jpg,Police Steak,7177,"Police Steak, Salmiya",police-steak-salmiya,0,0,3.7,Good,true,1,2,75,Within 75 mins,75 - 85 mins,true,true,true,false,false,false,false,false,false,Open,0.25,0,0,0,0,0,0,police-steak,,,491,pharmacy,,,,,pharmacy,,,,,true,5,,11/19/2015 15:16:42,,0,329 ratings,329,,false,143,,,false,false,true,true,false,false,false,autohero_Flowers_4.jpg,48.08845,29.338,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,595,32,28,29,100002,53,,2,2,2,false,false,2,0,,,,2.459,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,0,Dogmatic_Eng_635839718855064350.jpg,Dogmatic - A philosophy of Hot Dogs Restaurant,7194,"Dogmatic - A philosophy of Hot Dogs, Salmiya",dogmatic-a-philosophy-of-hot-dogs-salmiya,0,0,4.1,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.35,0,0,0,0,0,0,dogmatic-a-philosophy-of-hot-dogs,,,18,American,,12,Sandwiches,,"American, Sandwiches",,,,,false,0,,07/22/2020 00:00:00,,0,97 ratings,97,,false,143,,,false,false,false,false,false,false,false,pre-img-03_636304449894737245.jpg,48.077373,29.342902,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,100004,,,0,0,1,false,false,2,0,,,,1.311,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,0,Mini__Many_635850898958063658.jpg,Mini & Many,7264,"Mini & Many , Al-Qurain",mini-many-alqurain,0,0,2.5,Normal,true,0,0,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,false,false,false,false,Open,2,0,0,0,0,0,0,mini-many,,,12,Sandwiches,,24,Breakfast,,"Sandwiches, Breakfast",,,,,true,5,,12/07/2015 00:00:00,,0,6 ratings,6,,false,143,,,false,false,false,false,false,false,false,autohero_Sandwiches_9.jpg,48.04877,29.2011,false,false,false,,,,0,56,6,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100004,53,,,0,0,1,false,false,3,0,,,,15.403,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,0,Chickenz-Express_635851880315777721.jpg,Chickenz Express,7272,"Chickenz Express , Hawally",chickenz-express-hawally,0,0,3.8,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,chickenz-express,,,5,Indian,,,,,Indian,,,,,false,0,,12/08/2015 13:22:11,,0,67 ratings,67,,false,143,,,false,false,false,false,false,false,false,autohero_Indian_2.jpg,0,0,false,false,false,,,,0,7,2,false,true,20% OFF orders above KD 20.00,20% OFF orders above KD 20.00,0,0,false,,0,false,false,false,true,62,27,623,628,28,29,100002,100003,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
3678,0,Maithah-Kitchen_635854480502978073.jpg,Mithah Kitchen,7380,"Mithah kitchen, Hawally",mithah-kitchen-hawally,0,0,0,Normal,true,0,3,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,mithah-kitchen,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,12/12/2015 09:50:52,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_1.jpg,0,0,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,53,,,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,0,CRUST_635859655254241491.jpg,Crust Sweets,7379,"Crust Sweets, Kuwait City",crust-sweets-kuwait-city,0,0,3,Good,true,1,0,135,Within 135 mins,135 - 145 mins,true,true,true,false,false,false,false,false,false,Open,2,0,0,0,0,0,0,crust-sweets,,,22,Desserts,,,,,Desserts,,,,,true,5,,12/12/2015 00:00:00,,0,14 ratings,14,,false,143,,,false,false,false,true,false,true,false,autohero_Desserts_8.jpg,48.02145,29.287174,false,false,false,,,,0,4,1,false,true,10% OFF all orders,10% OFF all orders,0,0,true,Free 100 G Chocolate with orders over KD 10.00,0,false,false,false,true,62,32,28,29,100002,100004,53,,0,0,1,false,false,0,0,,,,7.588,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,0,Northen-Madayef_635862911383438571.jpg,Northern Madayef,7453,"Northen Madayef, Sharq",northen-madayef-sharq,0,0,3.5,Good,true,1,5,90,Within 90 mins,90 - 100 mins,true,true,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,northern-madayef,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,12/21/2015 00:00:00,,0,94 ratings,94,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_10.jpg,47.911528,29.294361,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,53,,,,,0,0,1,false,false,0,0,,,,17.873,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,0,Logo_637629110175954014.jpg,Chef's Kitchen,7462,Chef's Kitchen،ِAnkawa,chefs-kitchenankawa,0,0,3.1,Good,true,1,10,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,mansaf-al-arabi,,,485,Flowers,,,,,Flowers,,,,,true,5,,12/21/2015 18:48:41,,0,49 ratings,49,,false,143,,,false,false,false,false,false,false,false,Cover_(1)_637629110187279294.jpg,47.910038,29.301601,false,false,false,,,,0,8,3,false,false,,,0,0,false,,0,false,false,false,true,62,584,32,28,100002,53,,,1,1,2,false,false,2,0,,,,17.83,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,0,Sarnies_635881191828947784.jpg,Sarnies,7524,"Sarnies, Sharq",sarnies-sharq,0,0,4,Very good,true,2,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,sarnies,,,24,Breakfast,,12,Sandwiches,,"Breakfast, Sandwiches",,,,,true,3,,12/29/2015 01:35:38,,0,31 ratings,31,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_10.jpg,47.97835,29.3753,true,true,false,,,Coka,1,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,100003,,,0,0,1,false,false,2,0,,,,10.573,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,0,jm_635954027037223639.jpg,Just Man'oushe,7606,"Just Man'oushe , Sharq",just-manoushe-sharq,0,0,4.2,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,just-manoushe,,,3,Lebanese,,24,Breakfast,,"Lebanese, Breakfast, Arabic",,,,,true,2,,01/08/2016 20:33:09,,0,59 ratings,59,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_7.jpg,47.990365,29.378426,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,100002,100003,,,,0,0,1,false,false,2,0,,,,9.511,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,395,Arabic,,,,,,,,,,,,,,,,,,,,,,,,
3812,0,Strawberry-Juice_635882142237969098.jpg,Strawberry Juice,7689,"Strawberry Juice , Hitteen",strawberry-juice-hitteen,0,0,3.2,Good,true,1,4,75,Within 75 mins,75 - 85 mins,true,true,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,strawberry-juice,,,249,Juices,,310,Beverages,,"Juices, Beverages, Desserts",,,,,false,0,,01/14/2016 21:48:10,,0,159 ratings,159,,false,143,,,false,false,false,false,false,false,false,autohero_Juices_6.jpg,48.020000,29.281111,false,false,false,,,,0,72,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,53,,,,,,0,0,1,false,false,3,0,,,,8.207,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,22,Desserts,,,,,,,,,,,,,,,,,,,,,,,,
3877,0,Petit-Four_635893203829508851.jpg,Petit Four And More,7963,"petit four, Al-Qurain",petit-four-alqurain,0,0,3.8,Very good,true,2,7,150,Within 150 mins,150 - 160 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,petit-four-and-more,,,22,Desserts,,,,,Desserts,,,,,false,0,,02/11/2016 10:51:03,,0,291 ratings,291,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_10.jpg,48.04591,29.2005,false,false,false,,,,0,56,6,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100003,53,,,,0,0,1,false,false,3,0,,,,15.512,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,0,Sukar_635899410939237417.jpg,Sukkar,8500,"Sukkar, Mangaf",sukkar-mangaf,0,0,4.4,Very good,true,2,0,135,Within 135 mins,135 - 145 mins,true,true,true,false,false,false,false,false,false,Open,2,0,0,0,0,0,0,sukkar,,,22,Desserts,,,,,Desserts,,,,,true,2,,03/28/2016 15:14:49,,0,57 ratings,57,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_6.jpg,0,0,false,false,false,,,,0,32,4,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,100003,100004,53,0,0,1,false,false,1,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,0,sufertas_635919265420142609.jpg,Sufertas,8063,"Sufertas, Mahboula",sufertas-mahboula,0,0,1.8,Normal,true,0,10,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,sufertas,,,22,Desserts,,249,Juices,,"Desserts, Juices",,,,,true,4,,02/21/2016 18:25:58,,0,No rating,No rating,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_6.jpg,0,0,false,false,false,,,,0,24,4,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,53,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
